first,last,pos,value,id,W,SV,SO,-ERA,-WHIP,QS(=1),H,BB,IPOuts,HBP,IBB,L,G,GS,CG,SHO,ER,HR,WP,BK,BFP,GF,R,age,years played,weight,height
Jim,Johnson,P,-8.77343688064,johnsji04,2,9,33,-2.25,-0.4097222222222222,1,45.0,14.0,144.0,1.0,2.0,3.0,49.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,196.0,13.0,14.0,32,9,240,78
Jim,Johnson,P,-14.4919723567,johnsji04,0,1,17,-10.13,-0.6785714285714286,1,32.0,6.0,56.0,4.0,0.0,3.0,23.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,95.0,2.0,22.0,32,9,240,78
Taylor,Jordan,P,-16.9828528334,jordata01,0,0,11,-5.29,-0.5098039215686274,1,20.0,6.0,51.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,77.0,0.0,10.0,26,2,210,77
Taylor,Jungmann,P,10.1760603083,jungmta01,9,0,107,-3.77,-0.4273743016759777,1,106.0,47.0,358.0,8.0,1.0,8.0,21.0,21.0,1.0,0.0,50.0,11.0,8.0,0.0,501.0,0.0,55.0,26,0,220,78
Tommy,Kahnle,P,-8.49277933495,kahnlto01,0,2,39,-4.86,-0.59,1,31.0,28.0,100.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,18.0,3.0,3.0,0.0,155.0,8.0,22.0,26,1,235,73
Shawn,Kelley,P,-2.41899236077,kellesh01,2,0,63,-2.45,-0.36363636363636365,1,41.0,15.0,154.0,0.0,4.0,2.0,53.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,205.0,14.0,18.0,31,6,220,74
Casey,Kelly,P,-17.8468334437,kellyca01,0,0,7,-7.94,-0.6470588235294118,1,19.0,3.0,34.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,56.0,1.0,13.0,26,3,215,75
Ryan,Kelly,P,-17.0847124023,kellyry01,0,0,10,-7.02,-0.54,1,21.0,6.0,50.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,74.0,8.0,14.0,28,0,180,74
Kyle,Kendrick,P,2.75191123584,kendrky01,7,0,80,-6.32,-0.5081967213114754,1,172.0,45.0,427.0,7.0,2.0,13.0,27.0,27.0,0.0,0.0,100.0,33.0,4.0,0.0,629.0,0.0,102.0,31,8,210,75
Ian,Kennedy,P,29.4481124563,kenneia01,9,0,174,-4.28,-0.4316831683168317,1,166.0,52.0,505.0,7.0,4.0,15.0,30.0,30.0,0.0,0.0,80.0,31.0,5.0,1.0,713.0,0.0,95.0,31,8,200,72
Clayton,Kershaw,P,65.4789407111,kershcl01,16,0,301,-2.13,-0.29369627507163326,1,163.0,42.0,698.0,5.0,1.0,7.0,33.0,33.0,4.0,3.0,55.0,15.0,9.0,3.0,890.0,0.0,62.0,27,7,225,76
Craig,Kimbrel,P,14.2756813851,kimbrcr01,4,39,87,-2.58,-0.34831460674157305,1,40.0,22.0,178.0,1.0,1.0,2.0,61.0,0.0,0.0,0.0,17.0,6.0,4.0,0.0,239.0,53.0,19.0,27,5,220,71
Brandon,Kintzler,P,-18.0082804988,kintzbr01,0,0,7,-6.43,-0.8095238095238095,1,12.0,5.0,21.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,36.0,4.0,6.0,31,5,190,70
Corey,Knebel,P,-3.72322485126,knebeco01,0,0,58,-3.22,-0.40397350993377484,1,44.0,17.0,151.0,2.0,1.0,0.0,48.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,209.0,15.0,18.0,24,1,210,76
Tom,Koehler,P,18.7664826529,koehlto01,11,0,137,-4.08,-0.45729537366548045,1,180.0,77.0,562.0,6.0,3.0,14.0,32.0,31.0,0.0,0.0,85.0,22.0,2.0,0.0,800.0,0.0,96.0,29,3,235,75
Michael,Kohn,P,-19.5562530999,kohnmi01,0,0,4,-0.0,-0.42857142857142855,1,0.0,6.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,29,5,200,74
George,Kontos,P,-7.92915187025,kontoge01,4,0,44,-2.33,-0.31363636363636366,1,57.0,12.0,220.0,0.0,3.0,4.0,73.0,0.0,0.0,0.0,19.0,9.0,3.0,0.0,284.0,12.0,20.0,30,4,215,75
John,Lackey,P,29.4783265909,lackejo01,13,0,175,-2.77,-0.4036697247706422,1,211.0,53.0,654.0,4.0,5.0,10.0,33.0,33.0,1.0,0.0,67.0,21.0,5.0,3.0,896.0,0.0,71.0,37,13,235,78
Aaron,Laffey,P,-19.4734133191,laffeaa01,1,0,3,-3.68,-0.5,1,8.0,3.0,22.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,33.0,0.0,3.0,30,8,200,72
Bobby,LaFromboise,P,-18.2881202589,lafrobo01,0,0,8,-1.13,-0.25,1,5.0,1.0,24.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,4.0,1.0,29,2,225,76
John,Lamb,P,-3.47116679645,lambjo02,1,0,58,-5.8,-0.5167785234899329,1,58.0,19.0,149.0,2.0,0.0,5.0,10.0,10.0,0.0,0.0,32.0,8.0,0.0,0.0,220.0,0.0,32.0,25,0,205,76
Mat,Latos,P,2.33972797928,latosma01,4,0,79,-4.48,-0.41509433962264153,1,85.0,25.0,265.0,1.0,0.0,7.0,16.0,16.0,0.0,0.0,44.0,8.0,9.0,0.0,372.0,0.0,46.0,28,6,245,78
Mat,Latos,P,-14.8285733987,latosma01,0,0,18,-6.66,-0.5068493150684932,1,31.0,6.0,73.0,0.0,1.0,3.0,6.0,5.0,0.0,0.0,18.0,3.0,1.0,1.0,106.0,1.0,19.0,28,6,245,78
Raudel,Lazo,P,-18.9294233054,lazora01,0,0,5,-3.18,-0.4117647058823529,1,5.0,2.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,24.0,1.0,2.0,26,0,165,69
Mike,Leake,P,5.27751931065,leakemi01,9,0,90,-3.56,-0.3829268292682927,1,123.0,34.0,410.0,2.0,4.0,5.0,21.0,21.0,1.0,0.0,54.0,14.0,3.0,1.0,556.0,0.0,55.0,28,5,190,70
Mike,Leake,P,-11.9979604538,leakemi01,2,0,29,-4.07,-0.39759036144578314,1,51.0,15.0,166.0,1.0,1.0,5.0,9.0,9.0,1.0,1.0,25.0,8.0,3.0,1.0,222.0,0.0,25.0,28,5,190,70
Jack,Leathersich,P,-16.4409840659,leathja01,0,0,14,-2.31,-0.5428571428571428,1,12.0,7.0,35.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,52.0,6.0,3.0,25,0,200,71
Sam,LeCure,P,-16.0643437475,lecursa01,0,0,15,-3.15,-0.38333333333333336,1,16.0,7.0,60.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,83.0,1.0,9.0,31,5,210,72
Zach,Lee,P,-18.3996809874,leeza01,0,0,3,-13.5,-0.8571428571428571,1,11.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,24.0,0.0,7.0,24,0,210,76
Dominic,Leone,P,-18.5549998461,leonedo01,0,0,2,-14.73,-0.7272727272727273,1,8.0,0.0,11.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,6.0,24,1,210,71
Jon,Lester,P,38.765372711,lestejo01,11,0,207,-3.34,-0.37398373983739835,1,183.0,47.0,615.0,7.0,0.0,12.0,32.0,32.0,1.0,0.0,76.0,16.0,8.0,0.0,828.0,0.0,83.0,31,9,240,76
Adam,Liberatore,P,-11.9787151095,liberad01,2,0,29,-4.25,-0.39325842696629215,1,26.0,9.0,89.0,0.0,4.0,2.0,39.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,122.0,5.0,14.0,28,0,240,75
Tim,Lincecum,P,-3.21881468394,linceti01,7,0,60,-4.13,-0.49344978165938863,1,75.0,38.0,229.0,1.0,2.0,4.0,15.0,15.0,0.0,0.0,35.0,7.0,5.0,0.0,333.0,0.0,37.0,31,8,170,71
Francisco,Liriano,P,38.1722001507,liriafr01,12,0,205,-3.38,-0.4017857142857143,1,155.0,70.0,560.0,5.0,1.0,7.0,31.0,31.0,0.0,0.0,70.0,15.0,10.0,1.0,773.0,0.0,75.0,32,10,225,74
Radhames,Liz,P,-12.5296498379,lizra01,1,0,27,-4.24,-0.5428571428571428,1,26.0,12.0,70.0,3.0,2.0,4.0,14.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,106.0,7.0,11.0,32,8,200,74
Jeff,Locke,P,16.5870652197,lockeje01,8,0,129,-4.49,-0.47326732673267324,1,179.0,60.0,505.0,7.0,4.0,11.0,30.0,30.0,0.0,0.0,84.0,15.0,5.0,0.0,736.0,0.0,95.0,28,4,195,72
Adam,Loewen,P,-13.6708364876,loewead01,1,0,22,-6.98,-0.6379310344827587,1,20.0,17.0,58.0,3.0,1.0,0.0,20.0,0.0,0.0,0.0,15.0,3.0,5.0,0.0,93.0,7.0,15.0,31,9,235,78
Boone,Logan,P,-7.62014718934,loganbo02,0,0,44,-4.33,-0.5377358490566038,1,40.0,17.0,106.0,5.0,1.0,3.0,60.0,0.0,0.0,0.0,17.0,3.0,3.0,0.0,168.0,12.0,17.0,31,9,215,77
Kyle,Lohse,P,11.285291752,lohseky01,5,2,108,-5.85,-0.487964989059081,1,180.0,43.0,457.0,4.0,3.0,13.0,37.0,22.0,0.0,0.0,99.0,29.0,5.0,0.0,665.0,5.0,99.0,37,14,215,74
Javier,Lopez,P,-13.0987435995,lopezja02,1,0,26,-1.6,-0.2966101694915254,1,19.0,16.0,118.0,0.0,3.0,0.0,77.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,147.0,14.0,8.0,38,12,220,76
Jorge,Lopez,P,-17.2817123816,lopezjo02,1,0,10,-5.4,-0.6333333333333333,1,14.0,5.0,30.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,46.0,0.0,6.0,22,0,190,75
Michael,Lorenzen,P,3.58540791858,lorenmi01,4,0,83,-5.4,-0.5529411764705883,1,131.0,57.0,340.0,6.0,6.0,9.0,27.0,21.0,0.0,0.0,68.0,18.0,4.0,0.0,515.0,1.0,70.0,23,0,205,75
Jordan,Lyles,P,-11.5967288622,lylesjo01,2,0,30,-5.14,-0.4965986394557823,1,54.0,19.0,147.0,3.0,1.0,5.0,10.0,10.0,0.0,0.0,28.0,2.0,2.0,0.0,212.0,0.0,32.0,25,4,230,76
Lance,Lynn,P,27.2352876098,lynnla01,12,0,167,-3.03,-0.45627376425855515,1,172.0,68.0,526.0,5.0,5.0,11.0,31.0,31.0,0.0,0.0,59.0,13.0,2.0,0.0,751.0,0.0,66.0,28,4,240,77
Tyler,Lyons,P,-3.16427622238,lyonsty01,3,0,60,-3.75,-0.4111111111111111,1,59.0,15.0,180.0,1.0,0.0,1.0,17.0,8.0,0.0,0.0,25.0,12.0,4.0,0.0,255.0,1.0,29.0,27,2,200,76
Jean,Machi,P,-13.867566674,machije01,1,0,22,-5.14,-0.49523809523809526,1,38.0,14.0,105.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,3.0,1.0,0.0,159.0,8.0,21.0,33,3,255,72
Seth,Maness,P,-6.39187474135,manesse01,4,3,46,-4.26,-0.47368421052631576,1,77.0,13.0,190.0,1.0,4.0,2.0,76.0,0.0,0.0,0.0,30.0,7.0,2.0,0.0,270.0,13.0,35.0,27,2,190,72
Sugar Ray,Marimon,P,-15.9010452391,marimsu01,0,0,14,-7.36,-0.5714285714285714,1,30.0,14.0,77.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,117.0,5.0,21.0,27,0,195,73
Matt,Marksberry,P,-14.1445029204,marksma01,0,0,21,-5.01,-0.5428571428571428,1,22.0,16.0,70.0,1.0,2.0,3.0,31.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,108.0,4.0,16.0,25,0,200,73
Jason,Marquis,P,-9.47158723692,marquja01,3,0,37,-6.46,-0.5492957746478874,1,64.0,14.0,142.0,1.0,2.0,4.0,9.0,9.0,0.0,0.0,34.0,10.0,3.0,0.0,216.0,0.0,37.0,37,15,220,73
Evan,Marshall,P,-18.0457020016,marshev01,0,0,7,-6.08,-0.625,1,20.0,5.0,40.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,61.0,4.0,9.0,25,1,225,74
Carlos,Martinez,P,32.0616535733,martica04,14,0,184,-3.01,-0.42857142857142855,1,168.0,63.0,539.0,8.0,5.0,7.0,31.0,29.0,0.0,0.0,60.0,13.0,8.0,1.0,755.0,1.0,65.0,24,2,185,72
Cody,Martin,P,-13.2899023007,martico01,2,0,24,-5.4,-0.47692307692307695,1,24.0,7.0,65.0,1.0,0.0,3.0,21.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,92.0,2.0,13.0,26,0,230,75
Rafael,Martin,P,-13.0340799772,martira04,2,0,25,-5.11,-0.4594594594594595,1,12.0,5.0,37.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,56.0,5.0,9.0,31,0,220,75
Nick,Masset,P,-18.7837271189,masseni01,0,0,6,-1.86,-0.4482758620689655,1,12.0,1.0,29.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,41.0,2.0,3.0,33,9,235,77
Nick,Masset,P,-16.6185131447,masseni01,2,0,12,-6.46,-0.5652173913043478,1,18.0,8.0,46.0,1.0,3.0,2.0,20.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,72.0,3.0,12.0,33,9,235,77
Marcos,Mateo,P,-10.8343380278,mateoma01,1,0,33,-4.0,-0.38271604938271603,1,22.0,9.0,81.0,3.0,1.0,1.0,26.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0,113.0,6.0,16.0,31,5,220,73
Ryan,Mattheus,P,-10.2748498131,matthry01,2,0,35,-4.09,-0.509090909090909,1,67.0,17.0,165.0,2.0,2.0,4.0,57.0,0.0,0.0,0.0,25.0,3.0,6.0,1.0,249.0,14.0,31.0,32,4,220,75
Tyler,Matzek,P,-16.0114240436,matzety01,2,0,15,-4.09,-0.6060606060606061,1,21.0,19.0,66.0,3.0,0.0,1.0,5.0,5.0,0.0,0.0,10.0,2.0,2.0,0.0,102.0,0.0,10.0,25,1,230,75
Steven,Matz,P,-10.8038541003,matzst01,4,0,34,-2.27,-0.411214953271028,1,34.0,10.0,107.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,9.0,4.0,0.0,0.0,149.0,0.0,9.0,24,0,200,74
Brandon,Maurer,P,-9.36303562093,maurebr01,7,0,39,-3.0,-0.35294117647058826,1,39.0,15.0,153.0,1.0,1.0,4.0,53.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,206.0,10.0,19.0,25,2,220,77
Vin,Mazzaro,P,-18.5816510035,mazzavi01,0,0,6,-3.75,-0.5833333333333334,1,15.0,6.0,36.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,55.0,5.0,6.0,29,6,220,74
Cory,Mazzoni,P,-16.1882393564,mazzoco01,0,0,8,-20.77,-1.0769230769230769,1,23.0,5.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,53.0,4.0,22.0,26,0,200,73
Brandon,McCarthy,P,-11.8292988911,mccarbr01,3,0,29,-5.87,-0.4057971014492754,1,24.0,4.0,69.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,15.0,9.0,0.0,0.0,94.0,0.0,15.0,32,10,220,79
Scott,McGough,P,-18.5458725231,mcgousc01,0,0,4,-9.45,-0.8,1,12.0,4.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0,3.0,7.0,26,0,170,72
Dustin,McGowan,P,-13.9619419423,mcgowdu01,1,0,21,-6.94,-0.7,1,29.0,20.0,70.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,18.0,7.0,1.0,0.0,118.0,3.0,21.0,33,10,240,75
Andrew,McKirahan,P,-13.7831009961,mckiran01,1,0,22,-5.93,-0.6097560975609756,1,40.0,10.0,82.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,129.0,4.0,18.0,25,0,195,74
Yoervis,Medina,P,-17.9473369085,medinyo01,0,0,7,-7.0,-0.5925925925925926,1,12.0,4.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,43.0,2.0,7.0,27,2,245,75
Jenrry,Mejia,P,-18.7195588458,mejiaje01,1,0,7,-0.0,-0.2727272727272727,1,4.0,2.0,22.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,26,5,205,72
Mark,Melancon,P,10.1204013637,melanma01,3,51,62,-2.23,-0.30869565217391304,1,57.0,14.0,230.0,2.0,2.0,2.0,78.0,0.0,0.0,0.0,19.0,4.0,3.0,0.0,293.0,63.0,22.0,30,6,210,74
Justin,Miller,P,-9.1900100197,milleju02,3,1,38,-4.05,-0.32,1,21.0,11.0,100.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,129.0,9.0,15.0,28,1,215,75
Shelby,Miller,P,28.5242845528,millesh01,6,0,171,-3.02,-0.4155844155844156,1,183.0,73.0,616.0,6.0,8.0,17.0,33.0,33.0,2.0,2.0,69.0,13.0,5.0,2.0,860.0,0.0,82.0,25,3,215,75
Rafael,Montero,P,-16.4936610882,montera01,0,0,13,-4.5,-0.4666666666666667,1,9.0,5.0,30.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,46.0,1.0,6.0,25,1,185,72
Tyler,Moore,OF,-20.703567946,moorety01,0,0,0,-0.0,-0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,28,3,220,74
Adam,Morgan,P,-6.28892524701,morgaad01,5,0,49,-4.48,-0.4150197628458498,1,88.0,17.0,253.0,4.0,0.0,7.0,15.0,15.0,0.0,0.0,42.0,14.0,2.0,1.0,352.0,0.0,45.0,25,0,195,73
Akeel,Morris,P,-13.486563826,morriak01,0,0,0,-67.5,-3.0,1,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,5.0,23,0,195,73
Bryan,Morris,P,-7.00585356667,morribr01,5,0,47,-3.14,-0.49206349206349204,1,67.0,26.0,189.0,3.0,0.0,4.0,67.0,0.0,0.0,0.0,22.0,3.0,2.0,0.0,277.0,18.0,26.0,28,3,225,75
Brandon,Morrow,P,-13.8622036196,morrobr01,2,0,23,-2.73,-0.36363636363636365,1,29.0,7.0,99.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,3.0,0.0,0.0,126.0,0.0,10.0,31,8,210,75
Charlie,Morton,P,7.13213980426,mortoch02,9,0,96,-4.81,-0.4599483204134367,1,137.0,41.0,387.0,12.0,6.0,9.0,23.0,23.0,0.0,0.0,69.0,13.0,2.0,1.0,563.0,0.0,77.0,32,7,235,77
Jon,Moscot,P,-18.511354534,moscojo01,1,0,6,-4.63,-0.45714285714285713,1,11.0,5.0,35.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,50.0,0.0,6.0,24,0,210,76
Jason,Motte,P,-9.20914145704,motteja01,8,6,34,-3.91,-0.4068965517241379,1,48.0,11.0,145.0,2.0,5.0,1.0,57.0,0.0,0.0,0.0,21.0,4.0,2.0,0.0,206.0,18.0,21.0,33,7,205,72
Peter,Moylan,P,-18.0606534774,moylape01,1,0,8,-3.48,-0.3870967741935484,1,12.0,0.0,31.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,44.0,2.0,5.0,37,9,225,74
Colton,Murray,P,-17.4944974803,murraco01,0,0,9,-5.87,-0.5652173913043478,1,11.0,2.0,23.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,37.0,6.0,5.0,25,0,195,72
Chris,Narveson,P,-11.1206371395,narvech01,3,0,32,-4.45,-0.3626373626373626,1,24.0,9.0,91.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,15.0,7.0,0.0,0.0,121.0,3.0,15.0,34,9,205,75
Jimmy,Nelson,P,21.9248060371,nelsoji02,11,0,148,-4.11,-0.42857142857142855,1,163.0,65.0,532.0,13.0,4.0,13.0,30.0,30.0,0.0,0.0,81.0,18.0,11.0,1.0,752.0,0.0,89.0,26,2,245,78
Hector,Neris,P,-8.58595311778,nerishe01,2,0,41,-3.79,-0.39669421487603307,1,38.0,10.0,121.0,4.0,0.0,2.0,32.0,0.0,0.0,0.0,17.0,8.0,3.0,0.0,170.0,8.0,19.0,26,1,215,74
Juan,Nicasio,P,-1.41836557766,nicasju01,1,1,65,-3.86,-0.52,1,59.0,32.0,175.0,1.0,6.0,3.0,53.0,1.0,0.0,0.0,25.0,1.0,2.0,0.0,260.0,12.0,25.0,29,4,250,76
Justin,Nicolino,P,-13.7967234791,nicolju01,5,0,23,-4.01,-0.4144144144144144,1,72.0,20.0,222.0,3.0,2.0,4.0,12.0,12.0,0.0,0.0,33.0,8.0,2.0,0.0,301.0,0.0,33.0,24,0,190,75
Jonathon,Niese,P,11.9355232661,niesejo01,9,0,113,-4.13,-0.4660377358490566,1,192.0,55.0,530.0,9.0,2.0,10.0,33.0,29.0,0.0,0.0,81.0,20.0,2.0,0.0,770.0,1.0,93.0,29,7,220,75
Aaron,Nola,P,-0.958129144234,nolaaa01,6,0,68,-3.59,-0.39914163090128757,1,74.0,19.0,233.0,2.0,1.0,2.0,13.0,13.0,0.0,0.0,31.0,11.0,0.0,0.0,318.0,0.0,31.0,22,0,195,73
Bud,Norris,P,-14.1265965548,norribu01,1,0,21,-5.4,-0.44,1,16.0,6.0,50.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,72.0,5.0,11.0,30,6,195,72
Vidal,Nuno,P,-15.0528154974,nunovi01,0,0,19,-1.88,-0.3488372093023256,1,10.0,5.0,43.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,58.0,1.0,3.0,28,2,210,71
Scott,Oberg,P,-7.35784242779,obergsc01,3,1,44,-5.09,-0.5085714285714286,1,58.0,31.0,175.0,6.0,2.0,4.0,64.0,0.0,0.0,0.0,33.0,10.0,6.0,1.0,259.0,11.0,35.0,25,0,205,74
Eric,O'Flaherty,P,-17.5391948529,oflaher01,0,0,6,-13.5,-0.8846153846153846,1,18.0,5.0,26.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,51.0,3.0,13.0,30,9,220,74
Nefi,Ogando,P,-19.167643307,ogandne01,0,0,2,-9.0,-0.75,1,7.0,2.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21.0,1.0,5.0,26,0,220,74
Josh,Osich,P,-12.7715556207,osichjo01,2,0,27,-2.2,-0.37209302325581395,1,24.0,8.0,86.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,120.0,6.0,12.0,27,0,230,74
Sean,O'Sullivan,P,-10.0382899593,osullse01,1,0,35,-6.08,-0.5352112676056338,1,94.0,20.0,213.0,6.0,5.0,6.0,13.0,13.0,0.0,0.0,48.0,16.0,3.0,0.0,328.0,0.0,49.0,28,6,255,73
Adam,Ottavino,P,-16.2413197293,ottavad01,1,3,13,-0.0,-0.16129032258064516,1,3.0,2.0,31.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,30,5,220,77
Jonathan,Papelbon,P,-4.81682390301,papeljo01,2,17,40,-1.59,-0.3277310924369748,1,31.0,8.0,119.0,4.0,1.0,1.0,37.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,161.0,34.0,9.0,35,10,225,76
Jonathan,Papelbon,P,-14.0699038636,papeljo01,2,7,16,-3.04,-0.36619718309859156,1,22.0,4.0,71.0,3.0,1.0,2.0,22.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,99.0,17.0,13.0,35,10,225,76
Bobby,Parnell,P,-16.0878156371,parnebo01,2,1,13,-6.38,-0.6527777777777778,1,30.0,17.0,72.0,0.0,1.0,4.0,30.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,112.0,8.0,20.0,31,7,205,75
Manny,Parra,P,-13.7133170011,parrama01,1,0,23,-3.9,-0.3917525773195876,1,32.0,6.0,97.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,130.0,5.0,15.0,33,8,215,75
Jake,Peavy,P,1.86150502435,peavyja01,8,0,78,-3.58,-0.37349397590361444,1,99.0,25.0,332.0,2.0,1.0,6.0,19.0,19.0,0.0,0.0,44.0,12.0,2.0,1.0,448.0,0.0,45.0,34,13,195,73
Ariel,Pena,P,-12.5491649752,penaar01,2,0,27,-4.28,-0.4634146341463415,1,24.0,14.0,82.0,2.0,2.0,1.0,6.0,5.0,0.0,0.0,13.0,2.0,2.0,0.0,120.0,0.0,14.0,26,0,250,75
Joel,Peralta,P,-12.6697610282,peraljo01,3,3,24,-4.34,-0.41379310344827586,1,28.0,8.0,87.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,14.0,6.0,1.0,0.0,121.0,7.0,14.0,39,10,210,70
Wily,Peralta,P,-3.10814896111,peralwi01,5,0,60,-4.72,-0.5122699386503068,1,130.0,37.0,326.0,4.0,2.0,10.0,20.0,20.0,0.0,0.0,57.0,14.0,5.0,1.0,478.0,0.0,60.0,26,3,245,73
Oliver,Perez,P,-9.80704178379,perezol01,2,0,37,-3.1,-0.41379310344827586,1,25.0,11.0,87.0,4.0,1.0,1.0,48.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,128.0,11.0,12.0,34,13,220,75
Williams,Perez,P,0.83187792506,perezwi01,7,1,73,-4.78,-0.5171428571428571,1,130.0,51.0,350.0,9.0,2.0,6.0,23.0,20.0,1.0,0.0,62.0,13.0,4.0,1.0,514.0,1.0,66.0,24,0,230,73
Yusmeiro,Petit,P,-3.15965237695,petityu01,1,1,59,-3.67,-0.39473684210526316,1,75.0,15.0,228.0,1.0,2.0,1.0,42.0,1.0,0.0,0.0,31.0,11.0,3.0,0.0,316.0,15.0,32.0,31,9,250,73
David,Phelps,P,1.76820892781,phelpda01,4,0,77,-4.5,-0.4523809523809524,1,119.0,33.0,336.0,4.0,0.0,8.0,23.0,19.0,0.0,0.0,56.0,11.0,2.0,0.0,482.0,1.0,59.0,29,3,200,74
Kevin,Quackenbush,P,-3.71013481475,quackke01,3,0,58,-4.01,-0.4114285714285714,1,52.0,20.0,175.0,1.0,3.0,2.0,57.0,0.0,0.0,0.0,26.0,6.0,0.0,1.0,243.0,19.0,28.0,27,1,220,76
J. C.,Ramirez,P,-17.1328086377,ramirjc01,1,0,11,-4.11,-0.41304347826086957,1,15.0,4.0,46.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,63.0,4.0,7.0,27,2,250,76
